2023/3/8 17:21:57, -0.05, 0.1, 1.0, -2.793893, 0.9847328, -0.8625955, 23.94
2023/3/8 17:21:57, -0.05, 0.1, 0.98, -1.80916, -1.099237, -0.4198473, 23.85
2023/3/8 17:21:57, -0.05, 0.1, 0.98, -2.984733, 0.5801527, -0.7175572, 23.99
2023/3/8 17:21:58, -0.06, 0.1, 1.08, -5.206107, -10.28244, -1.442748, 23.85
2023/3/8 17:21:59, -0.05, 0.1, 0.9700001, -1.778626, -2.145038, -0.6564885, 23.89
2023/3/8 17:21:59, -0.05, 0.1, 1.0, -1.442748, -1.381679, -0.6335878, 23.94
2023/3/8 17:21:59, -0.04, 0.1, 1.0, -1.725191, -0.1984733, -0.8015267, 23.94
2023/3/8 17:21:59, -0.05, 0.09, 1.0, -2.030534, -0.4961832, -0.8473283, 23.99
2023/3/8 17:21:59, -0.06, 0.1, 1.0, -1.908397, -0.6793893, -0.7099237, 23.99
2023/3/8 17:22:0, -0.05, 0.09, 0.99, -1.709924, -0.3206107, -0.832061, 23.89
2023/3/8 17:22:0, -0.05, 0.09, 0.99, -2.694656, 2.534351, -0.7328244, 23.89
2023/3/8 17:22:0, -0.03, 0.09, 0.95, -5.78626, 2.381679, -1.175573, 23.89
2023/3/8 17:22:1, -0.03, 0.09, 0.99, -1.274809, 1.267176, -0.4122138, 23.99
2023/3/8 17:22:1, -0.05, 0.09, 1.0, -2.198473, -1.122137, -0.6870229, 23.89
2023/3/8 17:22:2, -0.05, 0.1, 0.99, -1.732824, -2.122137, -0.7633588, 23.94
2023/3/8 17:22:2, -0.04, 0.1, 0.99, -1.832061, -0.8091603, -0.5572519, 23.85
2023/3/8 17:22:2, -0.05, 0.1, 1.0, -1.877863, -0.2519084, -0.8167939, 23.8
2023/3/8 17:22:2, -0.04, 0.09, 0.99, -1.832061, -1.603053, -0.6183206, 23.94
2023/3/8 17:22:2, -0.05, 0.1, 0.99, -2.160305, 0.007633588, -0.8244275, 23.94
2023/3/8 17:22:2, -0.07, 0.12, 0.89, -6.114504, 2.679389, -1.641221, 23.99
2023/3/8 17:22:4, -0.0, 0.1, 0.9599999, -1.083969, 0.2442748, -0.5038168, 23.99
2023/3/8 17:22:4, -0.05, 0.09, 1.0, -2.183206, -0.4274809, -0.6870229, 23.94
2023/3/8 17:22:4, -0.04, 0.09, 0.98, -1.305344, -1.557252, -0.6870229, 23.85
2023/3/8 17:22:4, -0.05, 0.07, 1.02, -3.900763, -1.312977, -1.374046, 23.99
2023/3/8 17:26:52, -0.07, 0.11, 0.9700001, -1.59542, 1.21374, -0.6946565, 23.94
2023/3/8 17:26:53, -0.08, 0.12, 0.99, -2.10687, -8.412213, -0.5801527, 23.94
2023/3/8 17:26:53, -0.06, 0.11, 1.0, -1.564886, -7.671756, -0.7480916, 24.04
2023/3/8 17:26:53, -0.06, 0.12, 0.98, -1.671756, -4.984733, -0.5954198, 23.99
2023/3/8 17:26:54, -0.03, 0.12, 0.98, -2.381679, -4.465649, -0.5954198, 23.99
2023/3/8 17:26:54, -0.03, 0.11, 0.99, -1.816794, 1.015267, -0.7022901, 24.04
2023/3/8 17:26:54, -0.04, 0.12, 1.01, -1.725191, 3.435115, -0.9160305, 24.08
2023/3/8 17:26:54, -0.06, 0.12, 1.0, -1.816794, 2.206107, -0.8931297, 23.94
2023/3/8 17:26:54, -0.05, 0.12, 0.99, -1.900763, 2.389313, -0.961832, 23.89
2023/3/8 17:26:54, -0.07, 0.11, 1.0, -1.473282, -2.839695, -0.740458, 24.04
2023/3/8 17:26:54, -0.06, 0.11, 1.0, -1.396947, -0.4885496, -0.7022901, 23.94
2023/3/8 17:26:54, -0.07, 0.11, 0.98, -1.671756, -0.2137404, -0.5725191, 23.94
2023/3/8 17:26:55, -0.06, 0.11, 0.99, -1.328244, -3.305344, -0.519084, 24.04
2023/3/8 17:26:55, -0.05, 0.12, 0.9700001, -1.954198, -1.267176, -0.8167939, 23.94
2023/3/8 17:26:55, -0.07, 0.12, 0.98, -2.793893, -3.175573, -0.6946565, 24.08
